rank	char	frequency_weight
3036	骏	1.757664854498006e-05
3037	跋	1.757225997477745e-05
3038	蹬	1.755279937837995e-05
3039	乒	1.754144796209822e-05
3040	蜘	1.754073577856644e-05
3041	挚	1.75277820328038e-05
3042	橡	1.748977787412395e-05
3043	拇	1.747416634947617e-05
3044	窦	1.747390181074769e-05
3045	薯	1.745769119925251e-05
3046	鳞	1.739199097368877e-05
3047	阱	1.73743113708447e-05
3048	窟	1.73700002249065e-05
3049	芽	1.73507646533594e-05
3050	糙	1.734608676054761e-05
3051	襟	1.729212774484713e-05
3052	嗜	1.721645384192534e-05
3053	缅	1.718118785926676e-05
3054	喽	1.716066032370135e-05
3055	琦	1.714817269376668e-05
3056	琉	1.713900762995347e-05
3057	岔	1.709279345239272e-05
3058	眩	1.708132730268464e-05
3059	渲	1.707906596409944e-05
3060	扳	1.705263701085277e-05
3061	沁	1.700926515481252e-05
3062	肘	1.695517557299014e-05
3063	漱	1.689054018230897e-05
3064	萎	1.688281161047778e-05
3065	炽	1.687535823248279e-05
3066	溺	1.684334734513379e-05
3067	飙	1.681898864086915e-05
3068	菱	1.681303625279634e-05
3069	狞	1.678775897810537e-05
3070	噗	1.674792225425615e-05
3071	唔	1.671089568642295e-05
3072	眷	1.668265420859294e-05
3073	蝎	1.667289333141626e-05
3074	绯	1.665971726631293e-05
3075	腮	1.662023015444239e-05
3076	淳	1.657404693993735e-05
3077	蛤	1.656559255659497e-05
3078	屯	1.653006754665814e-05
3079	咆	1.652777127055833e-05
3080	阀	1.651923962988275e-05
3081	绸	1.648181622070662e-05
3082	哉	1.64795874486689e-05
3083	窒	1.647956219724481e-05
3084	夭	1.645302986665447e-05
3085	靴	1.643178737486696e-05
3086	壤	1.638250224358898e-05
3087	绎	1.636026258791217e-05
3088	鸽	1.635201348944637e-05
3089	铠	1.632812898428866e-05
3090	怂	1.630697701002097e-05
3091	谴	1.623095646799223e-05
3092	觅	1.621542851353368e-05
3093	奎	1.619881715273708e-05
3094	撰	1.618826295998712e-05
3095	坞	1.616562439193224e-05
3096	拣	1.611688002873651e-05
3097	莺	1.611005466285969e-05
3098	沌	1.607660845272724e-05
3099	剿	1.602783255850161e-05
3100	瑕	1.599869933123071e-05
3101	谍	1.595299632807644e-05
3102	淇	1.593264274653909e-05
3103	拭	1.589385890026538e-05
3104	梧	1.586175448927464e-05
3105	赎	1.585250181363272e-05
3106	倭	1.58449789942215e-05
3107	嘤	1.582726201503489e-05
3108	慑	1.58162580399461e-05
3109	巍	1.581035902716237e-05
3110	蚀	1.579224503970164e-05
3111	啼	1.577645842507743e-05
3112	绮	1.576883506751326e-05
3113	枣	1.57421344273459e-05
3114	筝	1.570123604166722e-05
3115	畔	1.565282238513231e-05
3116	狙	1.563875847854659e-05
3117	栖	1.562724212660254e-05
3118	颅	1.557547103293194e-05
3119	绊	1.556373089183645e-05
3120	钗	1.556090463644309e-05
3121	旬	1.555081502320994e-05
3122	倏	1.555056698490178e-05
3123	徘	1.552075931755423e-05
3124	亢	1.546828732993414e-05
3125	靡	1.546672878940238e-05
3126	涅	1.545568246124479e-05
3127	弈	1.538389674290782e-05
3128	晦	1.533368569282993e-05
3129	怠	1.532741195032445e-05
3130	浊	1.531802413287737e-05
3131	怼	1.53001682708583e-05
3132	槐	1.527512874716059e-05
3133	坪	1.525923498091522e-05
3134	惺	1.525502934985622e-05
3135	棱	1.52045268728838e-05
3136	戮	1.516464803007758e-05
3137	瞟	1.507601450283033e-05
3138	崎	1.50059247380468e-05
3139	硅	1.498649136367772e-05
3140	靓	1.498281417560112e-05
3141	烹	1.494252923897443e-05
3142	榨	1.490815336901477e-05
3143	诏	1.490579002314607e-05
3144	掺	1.4900015797672e-05
3145	棕	1.489528753569304e-05
3146	嵩	1.488261275804408e-05
3147	匡	1.483705421567291e-05
3148	巩	1.48093197369289e-05
3149	呛	1.478531799301652e-05
3150	啰	1.476981518955125e-05
3151	聋	1.473811703931218e-05
3152	厄	1.472795588037746e-05
3153	彷	1.472342782611801e-05
3154	萱	1.470797970082139e-05
3155	雌	1.468578396777474e-05
3156	恤	1.467139356309889e-05
3157	倔	1.465205124097363e-05
3158	炖	1.462730912248386e-05
3159	醇	1.461401551801368e-05
3160	遁	1.451743921612372e-05
3161	幢	1.451088770795332e-05
3162	憨	1.450416862511128e-05
3163	矜	1.448003507937804e-05
3164	鞘	1.443497405018374e-05
3165	咔	1.442532697134662e-05
3166	悯	1.440917524659078e-05
3167	婿	1.439651459771482e-05
3168	疙	1.437879427854391e-05
3169	毋	1.437860475918229e-05
3170	龚	1.430640850502257e-05
3171	殴	1.425308264509771e-05
3172	琅	1.42339887955738e-05
3173	擂	1.422761448166516e-05
3174	漾	1.421434328942834e-05
3175	镶	1.420934688137459e-05
3176	胤	1.418782298332566e-05
3177	娴	1.417342192354212e-05
3178	苑	1.414918496721501e-05
3179	莓	1.414704490902397e-05
3180	虔	1.413054971821428e-05
3181	侥	1.412577696563098e-05
3182	娥	1.411951855434725e-05
3183	昼	1.407485075914959e-05
3184	奠	1.407008659063885e-05
3185	懊	1.406129742574598e-05
3186	辫	1.405174457220579e-05
3187	喳	1.404339116130954e-05
3188	澎	1.403373159044138e-05
3189	朔	1.398501221130775e-05
3190	堤	1.397618112763926e-05
3191	婪	1.394208242212014e-05
3192	邹	1.392910252309685e-05
3193	箫	1.392746746013727e-05
3194	咏	1.392259927980828e-05
3195	畸	1.391792095270329e-05
3196	竿	1.389947325245983e-05
3197	讼	1.389289966591846e-05
3198	婢	1.386785145771739e-05
3199	棘	1.383891706878605e-05
3200	忖	1.382006083657439e-05
3201	窘	1.381308653398179e-05
3202	蔚	1.381023382471558e-05
3203	藉	1.379533328115081e-05
3204	霾	1.377287000325375e-05
3205	乓	1.37693248171794e-05
3206	漪	1.37669930355908e-05
3207	憎	1.373372345174594e-05
3208	凿	1.372858996453288e-05
3209	讥	1.372142985035576e-05
3210	幂	1.371814836767372e-05
3211	惮	1.371269182278564e-05
3212	芷	1.368502481485352e-05
3213	逞	1.366232896355106e-05
3214	哔	1.366134779860832e-05
3215	嗖	1.365219125236728e-05
3216	溯	1.362942358800126e-05
3217	荧	1.354593497123034e-05
3218	崽	1.35356969892556e-05
3219	禹	1.350214389486398e-05
3220	呗	1.348686307687701e-05
3221	哽	1.34755216812284e-05
3222	衅	1.33988622046118e-05
3223	脯	1.339234737112876e-05
3224	蚕	1.337745360796339e-05
3225	猾	1.334656006287988e-05
3226	廓	1.334450611345659e-05
3227	丙	1.333380986482106e-05
3228	柠	1.332432795575805e-05
3229	慷	1.326667331420649e-05
3230	佟	1.326217381810524e-05
3231	笙	1.323899157627699e-05
3232	锥	1.323513662596443e-05
3233	屉	1.321865573085893e-05
3234	彰	1.321529288270381e-05
3235	霹	1.317014647964713e-05
3236	枢	1.31641174687157e-05
3237	冀	1.315004751663595e-05
3238	庐	1.314273666206991e-05
3239	嗣	1.3117908234631e-05
3240	憧	1.310399403291663e-05
3241	斟	1.309082758740343e-05
3242	荫	1.308397666949033e-05
3243	羁	1.307584484302939e-05
3244	肮	1.304737082504418e-05
3245	蘑	1.303829821610496e-05
3246	稣	1.303058497549554e-05
3247	叼	1.30161061908354e-05
3248	抿	1.301441775258674e-05
3249	怅	1.298412095595348e-05
3250	蒲	1.2983701000722e-05
3251	缀	1.293143419754768e-05
3252	钮	1.292886964169208e-05
3253	曦	1.29250684677116e-05
3254	痞	1.292437796150781e-05
3255	檐	1.29229235664753e-05
3256	歆	1.291466244352183e-05
3257	橱	1.288512021673935e-05
3258	亩	1.288325458422891e-05
3259	悚	1.287050675781743e-05
3260	蕉	1.282549987206779e-05
3261	祀	1.281898036247069e-05
3262	茗	1.280864828888002e-05
3263	蛊	1.28049824236359e-05
3264	驯	1.280021344533009e-05
3265	徊	1.277886480418879e-05
3266	俭	1.277591907207442e-05
3267	馅	1.275759826342595e-05
3268	伶	1.272897617731135e-05
3269	忐	1.268252150999741e-05
3270	螂	1.265701880941304e-05
3271	缉	1.263386616126056e-05
3272	癖	1.263227381848236e-05
3273	梢	1.263208620322469e-05
3274	孜	1.261605656026878e-05
3275	叩	1.261230498729989e-05
3276	炯	1.260942852967055e-05
3277	锈	1.260372194193956e-05
3278	呸	1.258427664351363e-05
3279	幺	1.256287736584316e-05
3280	蚩	1.256058980749691e-05
3281	峨	1.255994830108032e-05
3282	旱	1.254054482099919e-05
3283	诫	1.253339689824092e-05
3284	褪	1.252018222109609e-05
3285	搀	1.251937143676551e-05
3286	逾	1.247320582469877e-05
3287	靶	1.246085316963807e-05
3288	霎	1.244642802762901e-05
3289	趾	1.243201300600366e-05
3290	湛	1.242270588630489e-05
3291	袱	1.239163695063275e-05
3292	疮	1.239161667593492e-05
3293	晖	1.238912273069413e-05
3294	鲸	1.237866052527475e-05
3295	冶	1.236148534968797e-05
3296	戾	1.23464121210443e-05
3297	贿	1.233237042651055e-05
3298	尧	1.233175340336247e-05
3299	驭	1.232185695008743e-05
3300	畴	1.230489868282188e-05
3301	饲	1.228722856588695e-05
3302	闵	1.228574785066259e-05
3303	觑	1.227952250671993e-05
3304	窑	1.227880103746041e-05
3305	禧	1.226354847701944e-05
3306	筱	1.225704236128995e-05
3307	沼	1.225098703016666e-05
3308	钝	1.223451501974591e-05
3309	茉	1.219460267530544e-05
3310	牡	1.218241806245976e-05
3311	抒	1.217747923826578e-05
3312	瀑	1.216573695963475e-05
3313	呦	1.215681555862783e-05
3314	跺	1.215523984995096e-05
3315	灶	1.213816841882043e-05
3316	捶	1.213092533567846e-05
3317	恬	1.210967095308428e-05
3318	狰	1.209820089541772e-05
3319	酵	1.207655815512237e-05
3320	榻	1.206661580861284e-05
3321	簇	1.200806083354784e-05
3322	檬	1.198143324214301e-05
3323	瘩	1.196278383111907e-05
3324	妩	1.193289045604676e-05
3325	憔	1.190900521598367e-05
3326	昕	1.190298174975268e-05
3327	惋	1.189521186037027e-05
3328	寅	1.186762361283231e-05
3329	戟	1.185698701909169e-05
3330	斐	1.185241494177129e-05
3331	雳	1.183293253436481e-05
3332	玺	1.181405138459145e-05
3333	顷	1.180321982721956e-05
3334	烙	1.176934945328496e-05
3335	氢	1.175244623130064e-05
3336	扼	1.175105720279468e-05
3337	蛟	1.17262806143337e-05
3338	貂	1.170606818684534e-05
3339	庶	1.165856735585491e-05
3340	牟	1.164524686321868e-05
3341	汀	1.164142541454037e-05
3342	剁	1.163633778731161e-05
3343	卤	1.162797702804178e-05
3344	忿	1.159610104906635e-05
3345	褒	1.157748159883077e-05
3346	惰	1.157625012436333e-05
3347	攘	1.156634431886016e-05
3348	葵	1.153906526758622e-05
3349	舵	1.15268471198561e-05
3350	穹	1.149666395463121e-05
3351	踱	1.149418610876776e-05
3352	猝	1.149294788715111e-05
3353	叱	1.148903698972075e-05
3354	踉	1.144720279829004e-05
3355	楷	1.143648657556888e-05
3356	瞻	1.143597687097315e-05
3357	癫	1.143383377340999e-05
3358	秽	1.141907602063617e-05
3359	憬	1.141810848367284e-05
3360	跄	1.140823544489854e-05
3361	缭	1.139264108839587e-05
3362	坨	1.138856745933912e-05
3363	磅	1.138171457082167e-05
3364	缪	1.135039475765066e-05
3365	韬	1.133084548065667e-05
3366	婕	1.132713960074088e-05
3367	熔	1.132056467806975e-05
3368	禾	1.131772593064534e-05
3369	茬	1.130319500639508e-05
3370	炕	1.12928881842285e-05
3371	柿	1.1271334859435e-05
3372	嘈	1.126445160908622e-05
3373	辗	1.125678452907329e-05
3374	庇	1.123202464121404e-05
3375	囔	1.12210082073444e-05
3376	晾	1.119946149601912e-05
3377	芊	1.119725463542117e-05
3378	赦	1.11896209233615e-05
3379	峙	1.118286409706433e-05
3380	穗	1.118225054758154e-05
3381	孰	1.114047514245937e-05
3382	嗒	1.113267666166857e-05
3383	睬	1.111400186553955e-05
3384	忑	1.111152148109757e-05
3385	邢	1.110771927159952e-05
3386	涟	1.107479101627297e-05
3387	亵	1.106577732732327e-05
3388	洽	1.106515759866546e-05
3389	珂	1.106268967300433e-05
3390	悴	1.102904729679185e-05
3391	惦	1.099712251821061e-05
3392	帜	1.098326706955457e-05
3393	刨	1.093740988559627e-05
3394	迸	1.092683054185303e-05
3395	拷	1.092033588263701e-05
3396	吝	1.091884180679523e-05
3397	煜	1.089097622788555e-05
3398	偎	1.087388509003137e-05
3399	镯	1.086875761506214e-05
3400	哺	1.079985573597829e-05
3401	嚓	1.078369212041579e-05
3402	氨	1.078236779003138e-05
3403	聆	1.072828311843487e-05
3404	苇	1.072460415993532e-05
3405	锯	1.068145058159627e-05
3406	撮	1.062670082215124e-05
3407	蜷	1.062346195989999e-05
3408	悸	1.060467263052603e-05
3409	纺	1.058641301308362e-05
3410	硫	1.058489896315621e-05
3411	莞	1.055645290210481e-05
3412	鑫	1.053117369005969e-05
3413	褚	1.048670864116008e-05
3414	匣	1.048451834748286e-05
3415	隧	1.047145805132345e-05
3416	罡	1.046897011832648e-05
3417	蟑	1.043829862522166e-05
3418	咄	1.041037983795408e-05
3419	雏	1.039455972169562e-05
3420	酌	1.036580132457729e-05
3421	骼	1.03402817897102e-05
3422	怦	1.033325063816321e-05
3423	昵	1.032780661855637e-05
3424	栓	1.032768336755787e-05
3425	褐	1.032631043842925e-05
3426	蔷	1.031739067416428e-05
3427	炙	1.031321360126347e-05
3428	绚	1.029922468079442e-05
3429	屿	1.029890452881051e-05
3430	颐	1.027405806464012e-05
3431	诠	1.026077381239806e-05
3432	嬴	1.026063429509102e-05
3433	煲	1.025660425480204e-05
3434	祟	1.022761074569977e-05
3435	瑾	1.022235641238575e-05
3436	砌	1.021778734118726e-05
3437	黝	1.019662808572658e-05
3438	遏	1.01941056155778e-05
3439	祯	1.019215250491965e-05
3440	茎	1.016445770698492e-05
3441	亥	1.013990704521092e-05
3442	勘	1.013773538948957e-05
3443	隘	1.010639109305005e-05
3444	戎	1.009631003063926e-05
3445	冕	1.009077191941649e-05
3446	鲨	1.006552203368514e-05
3447	惬	1.00549951633944e-05
3448	鄂	1.005425759475755e-05
3449	锣	1.00500889389981e-05
3450	漉	1.00334917069745e-05
3451	漩	1.003028187042483e-05
3452	坝	1.002765178111149e-05
3453	纬	1.000025248496097e-05
3454	唰	9.968592813082404e-06
3455	鸳	9.961981650017097e-06
3456	檀	9.94101254839262e-06
3457	袅	9.91162450241416e-06
3458	橄	9.90799397572763e-06
3459	榄	9.886063349383651e-06
3460	遛	9.863692326179172e-06
3461	闽	9.86316548668853e-06
3462	惘	9.862495388863555e-06
3463	奄	9.858238954344197e-06
3464	娼	9.854657861738064e-06
3465	铝	9.836653163434026e-06
3466	萤	9.816107156843937e-06
3467	曳	9.756485142180231e-06
3468	翡	9.75365213963766e-06
3469	吆	9.745298728741419e-06
3470	椰	9.740938749947199e-06
3471	晏	9.739880862395233e-06
3472	荀	9.739831862608024e-06
3473	攥	9.714332903050951e-06
3474	枭	9.714011248006084e-06
3475	阑	9.660680411354969e-06
3476	琛	9.657520008885694e-06
3477	辄	9.64294265667695e-06
3478	蔼	9.633251788890679e-06
3479	墟	9.628194657174253e-06
3480	掂	9.628001062922948e-06
3481	腑	9.623108666687447e-06
3482	阉	9.622057125241698e-06
3483	粑	9.610299548639102e-06
3484	栅	9.60795801377938e-06
3485	肛	9.604376486880059e-06
3486	圭	9.599304758847248e-06
3487	绢	9.598633458573509e-06
3488	笃	9.597744848935536e-06
3489	鬓	9.574886667049688e-06
3490	蟒	9.563510099774675e-06
3491	殆	9.562937433549932e-06
3492	汕	9.558378449484962e-06
3493	臆	9.547779131656082e-06
3494	梓	9.52923463428697e-06
3495	筐	9.524974893033506e-06
3496	喋	9.516067453868392e-06
3497	陨	9.50077220649623e-06
3498	璧	9.489342430863326e-06
3499	弛	9.478023146835885e-06
3500	悻	9.464608996876919e-06
3501	忡	9.457477307176991e-06
3502	沥	9.432567580765387e-06
3503	宦	9.394976897529804e-06
3504	痹	9.389572558732235e-06
3505	菠	9.373671277182078e-06
3506	皙	9.365391649953743e-06
3507	诩	9.359427571255663e-06
3508	侨	9.348513512462318e-06
3509	懿	9.347838771773476e-06
3510	庵	9.347101203136615e-06
3511	碱	9.343586412143801e-06
3512	芜	9.322916553330828e-06
3513	瘟	9.288916749222697e-06
3514	崭	9.263001742392635e-06
3515	婵	9.25067597549797e-06
3516	湃	9.239963794416292e-06
3517	螃	9.225108810223631e-06
3518	酣	9.220978465893493e-06
3519	俨	9.220960729774198e-06
3520	硝	9.195504323467315e-06
3521	渝	9.173715285465515e-06
3522	韶	9.154134878484613e-06
3523	芠	9.141775443024502e-06
3524	晟	9.124549630908552e-06
3525	闸	9.113522708862409e-06
3526	庚	9.108391025322498e-06
3527	骸	9.08716834068942e-06
3528	蛾	9.070563159067847e-06
3529	紊	9.061490383197428e-06
3530	糯	9.049748739040977e-06
3531	咎	9.045771706928488e-06
3532	辙	9.040116490632043e-06
3533	迄	9.036075461372968e-06
3534	茸	9.033763854051396e-06
3535	呱	9.032948126244756e-06
3536	壕	9.015699467602251e-06
3537	悼	9.005592418861996e-06
3538	捋	9.005542817850404e-06
3539	鞍	8.971861362053035e-06
3540	匮	8.958681422241417e-06
3541	恃	8.953810202540316e-06
3542	甭	8.95162862661665e-06
3543	佼	8.939208935037251e-06
3544	鳄	8.93259369708226e-06
3545	邸	8.93255324811741e-06
3546	铛	8.850115003593666e-06
3547	蹿	8.841027497725863e-06
3548	邃	8.826108316205226e-06
3549	谕	8.796412142730512e-06
3550	薰	8.780543026684844e-06
3551	暄	8.77713882772829e-06
3552	筠	8.754462215606089e-06
3553	鹃	8.750265602912833e-06
3554	姝	8.732469663150666e-06
3555	鬟	8.723191869765668e-06
3556	藻	8.716232297170451e-06
3557	撅	8.715953462737769e-06
3558	篡	8.710122855852702e-06
3559	镰	8.708987410355339e-06
3560	帧	8.694243819604714e-06
3561	傀	8.687849064067064e-06
3562	瘸	8.681860168238092e-06
3563	矶	8.680277879343213e-06
3564	狩	8.677518660468549e-06
3565	榆	8.651053967621293e-06
3566	婧	8.645922284081384e-06
3567	栩	8.642194927019006e-06
3568	膳	8.618596337305579e-06
3569	捍	8.611156520109398e-06
3570	芥	8.59820908720278e-06
3571	汶	8.594353368734647e-06
3572	胯	8.588514478389215e-06
3573	埔	8.573030446560814e-06
3574	搐	8.57225182773472e-06
3575	骁	8.545107918265946e-06
3576	荤	8.538080540996456e-06
3577	钙	8.49653570542513e-06
3578	腌	8.447662713461655e-06
3579	咀	8.447398609026356e-06
3580	拗	8.439544982523524e-06
3581	酋	8.439471332536614e-06
3582	悖	8.438923316511572e-06
3583	痰	8.43020496241489e-06
3584	搔	8.41210523740815e-06
3585	玮	8.403654294480875e-06
3586	抡	8.40098105069297e-06
3587	烨	8.398780536201245e-06
3588	淆	8.394705537764533e-06
3589	俐	8.392898658312433e-06
3590	蜗	8.378774328676226e-06
3591	眺	8.332044567956905e-06
3592	摁	8.323374478742052e-06
3593	缔	8.315335675129278e-06
3594	唏	8.309280644618182e-06
3595	妲	8.303998788663538e-06
3596	痊	8.293368073485748e-06
3597	粟	8.281665642595186e-06
3598	稠	8.276484959268066e-06
3599	珀	8.273680949176874e-06
3600	砚	8.265126428724541e-06
3601	垢	8.246478253399569e-06
3602	鲤	8.239268404529861e-06
3603	驿	8.234994668184394e-06
3604	渤	8.233693017395348e-06
3605	峭	8.219163863568038e-06
3606	偌	8.185037802339491e-06
3607	踝	8.176981429538615e-06
3608	瘪	8.176806005699796e-06
3609	噼	8.16876930637236e-06
3610	噎	8.167771708189882e-06
3611	驹	8.148770146608745e-06
3612	摹	8.115765702716753e-06
3613	馋	8.109351874930045e-06
3614	豚	8.100664650820279e-06
3615	抉	8.090147700731861e-06
3616	祛	8.079327299261256e-06
3617	噔	8.0678465532368e-06
3618	柬	8.062329484867431e-06
3619	淤	8.044417508799359e-06
3620	娓	8.037308365013792e-06
3621	眈	8.02804753959251e-06
3622	鳖	8.019133052665997e-06
3623	鸯	8.004634126989029e-06
3624	缎	7.994127097102928e-06
3625	迂	7.978652083640269e-06
3626	抨	7.961558407207564e-06
3627	蠕	7.94076710106924e-06
3628	蟆	7.932482096071656e-06
3629	拴	7.927574669226578e-06
3630	洼	7.924645003239352e-06
3631	仨	7.920930138208019e-06
3632	伎	7.912650677910877e-06
3633	秤	7.891924036643915e-06
3634	寐	7.860641799996831e-06
3635	忒	7.855581361546299e-06
3636	跤	7.830377469480248e-06
3637	濒	7.825100590251861e-06
3638	殉	7.824430058133699e-06
3639	稼	7.822723750084741e-06
3640	髦	7.820533456407523e-06
3641	腆	7.787470226207004e-06
3642	跷	7.779955089031762e-06
3643	萦	7.776835135527339e-06
3644	枷	7.757429551160872e-06
3645	凋	7.755404293576769e-06
3646	桀	7.750718718528994e-06
3647	桦	7.747106195323755e-06
3648	绫	7.740674798348945e-06
3649	蹑	7.729073373154715e-06
3650	莆	7.724409174822733e-06
3651	翎	7.720203811125726e-06
3652	钳	7.719455286768977e-06
3653	竺	7.692831870684626e-06
3654	茧	7.691585365607614e-06
3655	飒	7.671925296395973e-06
3656	嫡	7.638461650756421e-06
3657	猖	7.630440583262942e-06
3658	踌	7.622803096925774e-06
3659	裆	7.617106262465908e-06
3660	瓢	7.605443512384619e-06
3661	灸	7.600588859604245e-06
3662	垣	7.59956614367868e-06
3663	浒	7.59874577300817e-06
3664	忏	7.587398966340111e-06
3665	讹	7.585717475422049e-06
3666	蘸	7.579748119385521e-06
3667	扉	7.578603354910223e-06
3668	拈	7.567465340034235e-06
3669	肴	7.559934571025038e-06
3670	儡	7.527804006773638e-06
3671	蹊	7.522643163851157e-06
3672	嗑	7.515699523702088e-06
3673	滕	7.498488575264515e-06
3674	肇	7.487115782266993e-06
