# code	text	rank	freq_rank
lqb	留	1	463
lqb	遛	1	4220
lqb	鹠	1	7425
lqb	鹠	1	7425
lqb	鹠	1	7425
lqbq	留	1	463
lqbq	遛	1	4220
lqbq	鹠	1	7425
lqbq	鹠	1	7425
lqbq	鹠	1	7425
lqc	熘	1	5947
lqcb	熘	1	5947
lqe	柳	1	967
lqe	榴	1	3215
lqeb	柳	1	967
lqeb	榴	1	3215
lqi	绺	1	4419
lqih	绺	1	4419
lqk	瑬	1	7315
lqk	瑬	1	7315
lqk	瑬	1	7315
lqk	浏	1	3710
lqk	鎏	1	5166
lqk	流	1	309
lqk	溜	1	1604
lqkb	瑬	1	7315
lqkb	瑬	1	7315
lqkb	瑬	1	7315
lqkb	鎏	1	5166
lqkb	流	1	309
lqkb	溜	1	1604
lqkv	浏	1	3710
lql	旒	1	5474
lqle	旒	1	5474
lqm	碌	1	2333
lqm	硫	1	4030
lqmb	碌	1	2333
lqmb	硫	1	4030
lqn	骝	1	5235
lqn	珋	1	7350
lqn	珋	1	7350
lqn	琉	1	2852
lqnb	骝	1	5235
lqnb	珋	1	7350
lqnb	珋	1	7350
lqnb	琉	1	2852
lqo	飗	1	7159
lqob	飗	1	7159
lqq	疁	1	7561
lqq	馏	1	5195
lqqb	馏	1	5195
lqqz	疁	1	7561
lqt	陆	1	761
lqtu	陆	1	761
lqv	刘	1	439
lqvp	刘	1	439
lqy	罶	1	7405
lqyb	罶	1	7405
lqz	鹨	1	6628
lqz	镏	1	5413
lqz	镠	1	5730
lqz	锍	1	5935
lqzb	镏	1	5413
lqzb	锍	1	5935
lqzj	鹨	1	6628
lqzz	镠	1	5730
lr	娈	1	5499
lr	娈	1	5499
lr	娈	1	5499
lr	乱	1	514
lr	卵	1	3104
lr	孪	1	4388
lr	孪	1	4388
lr	孪	1	4388
lr	鸾	1	3459
lr	峦	1	3916
lr	滦	1	4655
lr	脔	1	5375
lr	脔	1	5375
lr	脔	1	5375
lr	栾	1	4425
lr	栾	1	4425
lr	栾	1	4425
lr	銮	1	4381
lr	銮	1	4381
lr	銮	1	4381
lr	挛	1	3966
lr	挛	1	3966
lr	挛	1	3966
lra	乱	1	514
lraa	乱	1	514
lrb	卵	1	3104
lrbl	卵	1	3104
lrk	滦	1	4655
lrkz	滦	1	4655
lrz	娈	1	5499
lrz	娈	1	5499
lrz	娈	1	5499
lrz	孪	1	4388
lrz	孪	1	4388
lrz	孪	1	4388
lrz	鸾	1	3459
lrz	峦	1	3916
lrz	脔	1	5375
lrz	脔	1	5375
lrz	脔	1	5375
lrz	栾	1	4425
lrz	栾	1	4425
lrz	栾	1	4425
lrz	銮	1	4381
lrz	銮	1	4381
lrz	銮	1	4381
lrz	挛	1	3966
lrz	挛	1	3966
lrz	挛	1	3966
lrzc	娈	1	5499
lrzc	娈	1	5499
lrzc	娈	1	5499
lrzc	孪	1	4388
lrzc	孪	1	4388
lrzc	孪	1	4388
lrzc	鸾	1	3459
lrzc	峦	1	3916
lrzc	脔	1	5375
lrzc	脔	1	5375
lrzc	脔	1	5375
lrzc	栾	1	4425
lrzc	栾	1	4425
lrzc	栾	1	4425
lrzc	銮	1	4381
lrzc	銮	1	4381
lrzc	銮	1	4381
lrzc	挛	1	3966
lrzc	挛	1	3966
lrzc	挛	1	3966
ls	昽	1	6313
ls	哢	1	6154
ls	聋	1	3042
ls	笼	1	1822
ls	砻	1	5825
ls	咙	1	2678
ls	癃	1	7080
ls	龙	1	223
ls	隆	1	1523
ls	眬	1	5214
ls	茏	1	5109
ls	陇	1	3938
ls	泷	1	4877
ls	漋	1	7392
ls	珑	1	2603
ls	窿	1	3627
ls	弄	1	808
ls	垄	1	3417
ls	栊	1	5563
ls	拢	1	2335
ls	胧	1	2480
lsa	癃	1	7080
lsat	癃	1	7080
lsd	哢	1	6154
lsd	咙	1	2678
lsdn	哢	1	6154
lsdt	咙	1	2678
lse	窿	1	3627
lse	栊	1	5563
lset	窿	1	3627
lset	栊	1	5563
lsk	泷	1	4877
lsk	漋	1	7392
lskt	泷	1	4877
lskt	漋	1	7392
lsl	茏	1	5109
lslt	茏	1	5109
lsn	珑	1	2603
lsn	弄	1	808
lsnl	弄	1	808
lsnt	珑	1	2603
lso	昽	1	6313
lsot	昽	1	6313
lsq	眬	1	5214
lsqt	眬	1	5214
lsr	笼	1	1822
lsrt	笼	1	1822
lst	聋	1	3042
lst	砻	1	5825
lst	龙	1	223
lst	隆	1	1523
lst	陇	1	3938
lst	垄	1	3417
lstg	垄	1	3417
lsth	隆	1	1523
lstl	龙	1	223
lstm	砻	1	5825
lstq	聋	1	3042
lstt	陇	1	3938
lsu	拢	1	2335
lsut	拢	1	2335
lsv	胧	1	2480
lsvt	胧	1	2480
lt	锊	1	6666
lt	掠	1	1916
lt	略	1	959
ltq	略	1	959
ltqs	略	1	959
ltu	掠	1	1916
ltug	掠	1	1916
ltz	锊	1	6666
ltzy	锊	1	6666
lu	噜	1	2864
lu	陆	1	761
lu	轳	1	5540
lu	泸	1	4341
lu	戮	1	2913
lu	颅	1	2955
lu	辂	1	5097
lu	箓	1	5140
lu	僇	1	7062
lu	蕗	1	5990
lu	碌	1	2333
lu	簏	1	6115
lu	炉	1	2278
lu	栌	1	6048
lu	禄	1	2625
lu	辘	1	3868
lu	潞	1	4645
lu	卢	1	1796
lu	橹	1	4759
lu	鹿	1	2227
lu	鲈	1	5298
lu	录	1	1398
lu	麓	1	3913
lu	琭	1	7264
lu	稑	1	7477
lu	露	1	572
lu	胪	1	5252
lu	菉	1	6483
lu	掳	1	3632
lu	逯	1	5729
lu	卤	1	3959
lu	鸬	1	5768
lu	鸬	1	5768
lu	鸬	1	5768
lu	赂	1	3911
lu	芦	1	2622
lu	庐	1	3156
lu	撸	1	1401
lu	璐	1	2743
lu	舻	1	6033
lu	绿	1	1091
lu	甪	1	5884
lu	鹭	1	4072
lu	垆	1	5690
lu	氇	1	6492
lu	鲁	1	1140
lu	路	1	248
lu	漉	1	3227
lu	渌	1	5721
lu	虏	1	2692
lu	镥	1	7279
lu	勠	1	7445
lu	勠	1	7445
lu	勠	1	7445
lub	录	1	1398
lub	逯	1	5729
lubk	录	1	1398
lubk	逯	1	5729
luc	炉	1	2278
lucm	炉	1	2278
lud	噜	1	2864
ludw	噜	1	2864
lue	栌	1	6048
lue	橹	1	4759
lue	麓	1	3913
luee	麓	1	3913
luew	橹	1	4759
luey	栌	1	6048
luf	禄	1	2625
lufb	禄	1	2625
lug	垆	1	5690
lugy	垆	1	5690
lui	舻	1	6033
lui	绿	1	1091
luib	绿	1	1091
luiy	舻	1	6033
luj	僇	1	7062
lujz	僇	1	7062
luk	泸	1	4341
luk	潞	1	4645
luk	漉	1	3227
luk	渌	1	5721
lukb	渌	1	5721
lukp	潞	1	4645
lukx	漉	1	3227
luky	泸	1	4341
lul	蕗	1	5990
lul	菉	1	6483
lul	芦	1	2622
lulb	菉	1	6483
lulm	芦	1	2622
lulp	蕗	1	5990
lum	碌	1	2333
lumb	碌	1	2333
lun	琭	1	7264
lun	璐	1	2743
lunb	琭	1	7264
lunp	璐	1	2743
luo	赂	1	3911
luos	赂	1	3911
lup	鹭	1	4072
lup	路	1	248
lups	鹭	1	4072
lups	路	1	248
lur	箓	1	5140
lur	簏	1	6115
lurb	箓	1	5140
lurx	簏	1	6115
lut	陆	1	761
lut	露	1	572
lut	甪	1	5884
lutp	露	1	572
lutt	甪	1	5884
lutu	陆	1	761
luu	掳	1	3632
luu	撸	1	1401
luuw	撸	1	1401
luuz	掳	1	3632
luv	胪	1	5252
luv	氇	1	6492
luvw	氇	1	6492
luvy	胪	1	5252
luw	鲈	1	5298
luw	鲁	1	1140
luwo	鲁	1	1140
luwy	鲈	1	5298
lux	鹿	1	2227
lux	稑	1	7477
lux	庐	1	3156
luxg	稑	1	7477
luxl	鹿	1	2227
luxm	庐	1	3156
luy	轳	1	5540
luy	颅	1	2955
luy	辂	1	5097
luy	辘	1	3868
luy	卢	1	1796
luy	卤	1	3959
luy	鸬	1	5768
luy	鸬	1	5768
luy	鸬	1	5768
luyc	颅	1	2955
luyc	卢	1	1796
luyc	鸬	1	5768
luyc	鸬	1	5768
luyc	鸬	1	5768
luyr	卤	1	3959
luys	辂	1	5097
luyx	辘	1	3868
luyy	轳	1	5540
luz	戮	1	2913
luz	虏	1	2692
luz	镥	1	7279
luz	勠	1	7445
luz	勠	1	7445
luz	勠	1	7445
luzj	戮	1	2913
luzj	勠	1	7445
luzj	勠	1	7445
luzj	勠	1	7445
luzs	虏	1	2692
luzw	镥	1	7279
lv	闾	1	4396
lv	缕	1	2426
lv	葎	1	6921
lv	滤	1	4026
lv	铝	1	4263
lv	旅	1	1332
lv	率	1	1187
lv	垏	1	7531
lv	驴	1	2700
lv	履	1	2742
lv	虑	1	4040
lv	吕	1	1596
lv	稆	1	6573
lv	偻	1	4418
lv	律	1	1163
lv	侣	1	2621
lv	捋	1	3574
lv	褛	1	4246
lv	膂	1	5445
lv	梠	1	7653
lv	屡	1	2710
lv	绿	1	1091
lv	榈	1	4765
lv	氯	1	5061
lva	闾	1	4396
lvad	闾	1	4396
lvc	履	1	2742
lvc	屡	1	2710
lvcp	屡	1	2710
lvcw	履	1	2742
lvd	吕	1	1596
lvdd	吕	1	1596
lve	梠	1	7653
lve	榈	1	4765
lvea	榈	1	4765
lved	梠	1	7653
lvg	垏	1	7531
lvgb	垏	1	7531
lvi	缕	1	2426
lvi	绿	1	1091
lvib	绿	1	1091
lvip	缕	1	2426
lvj	偻	1	4418
lvj	侣	1	2621
lvjd	侣	1	2621
lvjp	偻	1	4418
lvk	滤	1	4026
lvkz	滤	1	4026
lvl	葎	1	6921
lvl	旅	1	1332
lvl	膂	1	5445
lvle	旅	1	1332
lvle	膂	1	5445
lvlw	葎	1	6921
lvn	驴	1	2700
lvnm	驴	1	2700
lvt	褛	1	4246
lvtp	褛	1	4246
lvu	捋	1	3574
lvuy	捋	1	3574
lvv	氯	1	5061
lvvb	氯	1	5061
lvw	律	1	1163
lvwb	律	1	1163
lvx	稆	1	6573
lvxd	稆	1	6573
lvz	铝	1	4263
lvz	率	1	1187
lvz	虑	1	4040
lvzd	铝	1	4263
lvzh	虑	1	4040
lvzi	率	1	1187
lw	俩	1	4094
lwj	俩	1	4094
lwjm	俩	1	4094
lx	咧	1	2190
lx	劣	1	2321
lx	烈	1	2273
lx	趔	1	4106
lx	鬣	1	5126
lx	脟	1	7620
lx	躐	1	6698
lx	埒	1	6057
lx	猎	1	1703
lx	冽	1	3457
lx	洌	1	5076
lx	捩	1	5660
lx	列	1	1095
lx	裂	1	1352
lxd	咧	1	2190
lxdg	咧	1	2190
lxg	烈	1	2273
lxg	埒	1	6057
lxg	列	1	1095
lxg	裂	1	1352
lxgp	烈	1	2273
lxgp	列	1	1095
lxgp	裂	1	1352
lxgy	埒	1	6057
lxk	洌	1	5076
lxkg	洌	1	5076
lxm	猎	1	1703
lxml	猎	1	1703
lxp	趔	1	4106
lxp	鬣	1	5126
lxp	躐	1	6698
lxpe	鬣	1	5126
lxpg	趔	1	4106
lxpo	躐	1	6698
lxu	捩	1	5660
lxum	捩	1	5660
lxv	脟	1	7620
lxvy	脟	1	7620
lxw	冽	1	3457
lxwg	冽	1	3457
lxy	劣	1	2321
lxyt	劣	1	2321
ly	铃	1	1719
ly	瓴	1	4674
ly	瓴	1	4674
ly	瓴	1	4674
ly	鲮	1	5558
ly	羚	1	3880
ly	岭	1	2414
ly	菱	1	3073
ly	舲	1	7121
ly	姈	1	7601
ly	零	1	1423
ly	苓	1	4197
ly	令	1	381
ly	棱	1	3222
ly	蛉	1	5586
ly	龄	1	1655
ly	领	1	448
ly	泠	1	4389
ly	玲	1	1413
ly	凌	1	900
ly	棂	1	4589
ly	昤	1	7479
ly	柃	1	6585
ly	酃	1	4999
ly	囹	1	5110
ly	灵	1	415
ly	鸰	1	5941
ly	鸰	1	5941
ly	鸰	1	5941
ly	陵	1	1859
ly	聆	1	3281
ly	伶	1	3094
ly	澪	1	7327
ly	翎	1	3302
ly	翎	1	3302
ly	翎	1	3302
ly	另	1	571
ly	绫	1	3499
ly	呤	1	4174
ly	祾	1	7510
lyb	姈	1	7601
lyb	灵	1	415
lybc	灵	1	415
lybj	姈	1	7601
lyc	蛉	1	5586
lycj	蛉	1	5586
lyd	另	1	571
lyd	呤	1	4174
lydj	呤	1	4174
lyds	另	1	571
lye	棱	1	3222
lye	棂	1	4589
lye	柃	1	6585
lyeb	棂	1	4589
lyeg	棱	1	3222
lyej	柃	1	6585
lyf	祾	1	7510
lyfg	祾	1	7510
lyg	羚	1	3880
lygj	羚	1	3880
lyi	舲	1	7121
lyi	绫	1	3499
lyig	绫	1	3499
lyij	舲	1	7121
lyj	瓴	1	4674
lyj	瓴	1	4674
lyj	瓴	1	4674
lyj	令	1	381
lyj	领	1	448
lyj	鸰	1	5941
lyj	鸰	1	5941
lyj	鸰	1	5941
lyj	伶	1	3094
lyj	翎	1	3302
lyj	翎	1	3302
lyj	翎	1	3302
lyjj	伶	1	3094
lyjk	瓴	1	4674
lyjk	瓴	1	4674
lyjk	瓴	1	4674
lyjk	令	1	381
lyjk	领	1	448
lyjk	鸰	1	5941
lyjk	鸰	1	5941
lyjk	鸰	1	5941
lyjk	翎	1	3302
lyjk	翎	1	3302
lyjk	翎	1	3302
lyk	泠	1	4389
lyk	澪	1	7327
lykj	泠	1	4389
lykt	澪	1	7327
lyl	菱	1	3073
lyl	苓	1	4197
lyl	龄	1	1655
lylg	菱	1	3073
lylj	苓	1	4197
lylj	龄	1	1655
lyn	玲	1	1413
lynj	玲	1	1413
lyo	昤	1	7479
lyoj	昤	1	7479
lyq	聆	1	3281
lyqj	聆	1	3281
lyr	囹	1	5110
lyrj	囹	1	5110
lyt	零	1	1423
lyt	酃	1	4999
lyt	陵	1	1859
lytd	酃	1	4999
lytg	陵	1	1859
lytj	零	1	1423
lyv	岭	1	2414
lyvj	岭	1	2414
lyw	鲮	1	5558
lyw	凌	1	900
lywg	鲮	1	5558
lywg	凌	1	900
lyz	铃	1	1719
lyzj	铃	1	1719
lz	礌	1	6817
lz	诔	1	5604
lz	擂	1	2920
lz	酹	1	6114
lz	雷	1	607
lz	罍	1	6904
lz	泪	1	750
lz	蕾	1	1892
lz	镭	1	4738
lz	垒	1	2819
lz	缧	1	6236
lz	儡	1	3445
lz	檑	1	5406
lz	累	1	1115
lz	嫘	1	5616
lz	嘞	1	1577
lz	勒	1	1463
lz	类	1	619
lz	耒	1	5488
lz	肋	1	3048
lz	磊	1	2474
lz	癗	1	7578
lz	藟	1	7100
lz	羸	1	4934
lza	耒	1	5488
lza	癗	1	7578
lzal	耒	1	5488
lzat	癗	1	7578
lzb	嫘	1	5616
lzbq	嫘	1	5616
lzd	嘞	1	1577
lzdt	嘞	1	1577
lze	檑	1	5406
lzet	檑	1	5406
lzf	羸	1	4934
lzfd	羸	1	4934
lzi	缧	1	6236
lziq	缧	1	6236
lzj	儡	1	3445
lzjq	儡	1	3445
lzk	泪	1	750
lzk	垒	1	2819
lzkk	垒	1	2819
lzkq	泪	1	750
lzl	蕾	1	1892
lzl	藟	1	7100
lzlq	藟	1	7100
lzlt	蕾	1	1892
lzm	礌	1	6817
lzm	磊	1	2474
lzmm	磊	1	2474
lzmt	礌	1	6817
lzp	类	1	619
lzpm	类	1	619
lzq	罍	1	6904
lzq	累	1	1115
lzqi	累	1	1115
lzqq	罍	1	6904
lzs	诔	1	5604
lzsa	诔	1	5604
lzt	雷	1	607
lzt	勒	1	1463
lztq	雷	1	607
lzts	勒	1	1463
lzu	擂	1	2920
lzut	擂	1	2920
lzv	肋	1	3048
lzvs	肋	1	3048
lzy	酹	1	6114
lzyy	酹	1	6114
lzz	镭	1	4738
lzzt	镭	1	4738
m	没	1	32
ma	麻	1	843
ma	杩	1	6588
ma	蚂	1	2798
ma	马	1	193
ma	嘛	1	902
ma	蟆	1	3601
ma	骂	1	956
ma	摩	1	1380
ma	玛	1	1562
ma	吗	1	20
ma	码	1	1410
ma	抹	1	1669
ma	祃	1	7442
ma	妈	1	375
ma	犸	1	4813
mab	妈	1	375
mabn	妈	1	375
mac	蚂	1	2798
mac	蟆	1	3601
macl	蟆	1	3601
macn	蚂	1	2798
mad	嘛	1	902
mad	骂	1	956
mad	吗	1	20
madd	骂	1	956
madn	吗	1	20
madz	嘛	1	902
mae	杩	1	6588
maen	杩	1	6588
maf	祃	1	7442
mafn	祃	1	7442
mam	码	1	1410
mam	犸	1	4813
mamn	码	1	1410
mamn	犸	1	4813
man	马	1	193
man	玛	1	1562
manm	马	1	193
mann	玛	1	1562
mau	抹	1	1669
mauf	抹	1	1669
maz	麻	1	843
maz	摩	1	1380
mazm	麻	1	843
mazu	摩	1	1380
mb	哞	1	4825
mb	侔	1	6220
mb	蛑	1	6643
mb	某	1	885
mb	牟	1	3294
mb	谋	1	1232
mb	眸	1	2176
mb	鍪	1	5812
mb	缪	1	3253
mbc	蛑	1	6643
mbck	蛑	1	6643
mbd	哞	1	4825
mbdk	哞	1	4825
mbi	鍪	1	5812
mbi	缪	1	3253
mbit	鍪	1	5812
mbiz	缪	1	3253
mbj	侔	1	6220
mbjk	侔	1	6220
mbk	牟	1	3294
mbkq	牟	1	3294
mbq	眸	1	2176
mbqk	眸	1	2176
mbs	谋	1	1232
mbsz	谋	1	1232
mbz	某	1	885
mbze	某	1	885
mc	藐	1	4054
mc	淼	1	3673
mc	鹋	1	6810
mc	描	1	1857
mc	苗	1	2036
mc	缈	1	3704
mc	喵	1	3689
mc	邈	1	4588
mc	妙	1	1000
mc	渺	1	2400
mc	秒	1	1835
mc	杪	1	6234
mc	眇	1	5546
mc	庙	1	2133
mc	瞄	1	2479
mc	缪	1	3253
mcb	妙	1	1000
mcby	妙	1	1000
mcd	喵	1	3689
mcdl	喵	1	3689
mce	杪	1	6234
mcey	杪	1	6234
mci	缈	1	3704
mci	缪	1	3253
mciq	缈	1	3704
mciz	缪	1	3253
mck	淼	1	3673
mck	渺	1	2400
mckk	淼	1	3673
mckq	渺	1	2400
mcl	藐	1	4054
mcl	鹋	1	6810
mcl	苗	1	2036
mclm	藐	1	4054
mclq	鹋	1	6810
mclq	苗	1	2036
mcm	邈	1	4588
mcmu	邈	1	4588
mcq	眇	1	5546
mcq	瞄	1	2479
mcql	瞄	1	2479
mcqy	眇	1	5546
mcu	描	1	1857
mcul	描	1	1857
mcx	秒	1	1835
mcx	庙	1	2133
mcxd	庙	1	2133
mcxy	秒	1	1835
me	么	1	3559
met	么	1	3559
metk	么	1	3559
mf	懑	1	4510
mf	们	1	327
mf	门	1	1164
mf	扪	1	4604
mf	焖	1	4891
mf	钔	1	6906
mf	闷	1	1238
mfa	门	1	1164
mfa	闷	1	1238
mfah	闷	1	1238
mfam	门	1	1164
mfc	焖	1	4891
mfca	焖	1	4891
mfj	们	1	327
mfja	们	1	327
mfk	懑	1	4510
mfkl	懑	1	4510
mfu	扪	1	4604
mfua	扪	1	4604
mfz	钔	1	6906
mfza	钔	1	6906
mg	梦	1	539
mg	蠓	1	6050
mg	盟	1	1424
mg	艋	1	6039
mg	濛	1	7603
mg	瞢	1	6229
mg	瞢	1	6229
mg	瞢	1	6229
mg	孟	1	1402
mg	礞	1	7185
mg	礞	1	7185
mg	礞	1	7185
mg	蒙	1	979
mg	艨	1	5429
mg	锰	1	5447
mg	甍	1	6264
mg	勐	1	5141
mg	猛	1	787
mg	懵	1	3251
mg	檬	1	3653
mg	獴	1	6570
mg	蜢	1	5009
mg	幪	1	5785
mg	萌	1	2606
mg	虻	1	5203
mg	朦	1	2447
mgc	蠓	1	6050
mgc	蜢	1	5009
mgc	虻	1	5203
mgcf	虻	1	5203
mgch	蜢	1	5009
mgcl	蠓	1	6050
mge	梦	1	539
mge	檬	1	3653
mgee	梦	1	539
mgel	檬	1	3653
mgh	孟	1	1402
mgh	勐	1	5141
mgh	懵	1	3251
mgha	孟	1	1402
mgha	勐	1	5141
mghl	懵	1	3251
mgi	艋	1	6039
mgi	艨	1	5429
mgih	艋	1	6039
mgil	艨	1	5429
mgk	濛	1	7603
mgkl	濛	1	7603
mgl	瞢	1	6229
mgl	瞢	1	6229
mgl	瞢	1	6229
mgl	蒙	1	979
mgl	甍	1	6264
mgl	萌	1	2606
mglo	萌	1	2606
mglw	蒙	1	979
mgly	瞢	1	6229
mgly	瞢	1	6229
mgly	瞢	1	6229
mgly	甍	1	6264
mgm	礞	1	7185
mgm	礞	1	7185
mgm	礞	1	7185
mgm	猛	1	787
mgm	獴	1	6570
mgmh	猛	1	787
mgml	礞	1	7185
mgml	礞	1	7185
mgml	礞	1	7185
mgml	獴	1	6570
mgo	盟	1	1424
mgov	盟	1	1424
mgr	幪	1	5785
mgrl	幪	1	5785
mgv	朦	1	2447
mgvl	朦	1	2447
mgz	锰	1	5447
mgzh	锰	1	5447
mh	牤	1	6312
mh	厖	1	7044
mh	蟒	1	3221
mh	氓	1	2457
mh	硭	1	6414
mh	牻	1	6708
mh	漭	1	6021
mh	盲	1	2713
mh	忙	1	407
mh	尨	1	6438
mh	茫	1	1584
mh	芒	1	1284
mh	莽	1	2638
mh	邙	1	4684
mhc	蟒	1	3221
mhcl	蟒	1	3221
mhf	氓	1	2457
mhf	盲	1	2713
mhf	邙	1	4684
mhfd	氓	1	2457
mhfq	盲	1	2713
mhft	邙	1	4684
mhh	忙	1	407
mhhf	忙	1	407
mhk	漭	1	6021
mhkl	漭	1	6021
mhl	茫	1	1584
mhl	芒	1	1284
mhl	莽	1	2638
mhlf	芒	1	1284
mhlk	茫	1	1584
mhlm	莽	1	2638
mhm	硭	1	6414
mhml	硭	1	6414
mho	尨	1	6438
mhoe	尨	1	6438
mhq	牤	1	6312
mhq	牻	1	6708
mhqf	牤	1	6312
mhqo	牻	1	6708
mhx	厖	1	7044
mhxo	厖	1	7044
mi	猕	1	5072
mi	芈	1	4782
mi	咪	1	2658
mi	敉	1	6327
mi	縻	1	5416
mi	糜	1	3687
mi	嘧	1	6567
mi	弥	1	1781
mi	祕	1	6072
mi	祕	1	6072
mi	祕	1	6072
mi	醚	1	5837
mi	麋	1	4789
mi	汨	1	4871
mi	弭	1	4802
mi	眯	1	2004
mi	秘	1	829
mi	幂	1	5350
mi	谧	1	3764
mi	靡	1	3164
mi	谜	1	2791
mi	米	1	659
mi	蘼	1	5758
mi	祢	1	4272
mi	脒	1	7239
mi	蜜	1	1966
mi	宓	1	4179
mi	宓	1	4179
mi	宓	1	4179
mi	迷	1	767
mi	泌	1	3661
mi	密	1	655
mi	觅	1	2968
mi	洣	1	7581
mib	弥	1	1781
mib	弭	1	4802
mibq	弭	1	4802
mibx	弥	1	1781
mid	咪	1	2658
mid	嘧	1	6567
midp	咪	1	2658
midw	嘧	1	6567
mif	祕	1	6072
mif	祕	1	6072
mif	祕	1	6072
mif	祢	1	4272
mifh	祕	1	6072
mifh	祕	1	6072
mifh	祕	1	6072
mifx	祢	1	4272
mig	芈	1	4782
migy	芈	1	4782
mik	汨	1	4871
mik	泌	1	3661
mik	洣	1	7581
mikh	泌	1	3661
miko	汨	1	4871
mikp	洣	1	7581
mil	蘼	1	5758
milz	蘼	1	5758
mim	猕	1	5072
mimb	猕	1	5072
mip	敉	1	6327
mip	米	1	659
mip	迷	1	767
miph	敉	1	6327
mipm	米	1	659
mipu	迷	1	767
miq	眯	1	2004
miqp	眯	1	2004
mis	谧	1	3764
mis	谜	1	2791
mish	谧	1	3764
misp	谜	1	2791
miv	脒	1	7239
mivp	脒	1	7239
miw	幂	1	5350
miw	蜜	1	1966
miw	宓	1	4179
miw	宓	1	4179
miw	宓	1	4179
miw	密	1	655
miwh	蜜	1	1966
miwh	宓	1	4179
miwh	宓	1	4179
miwh	宓	1	4179
miwh	密	1	655
miwo	幂	1	5350
mix	麋	1	4789
mix	秘	1	829
mixh	秘	1	829
mixp	麋	1	4789
miy	醚	1	5837
miy	觅	1	2968
miye	觅	1	2968
miyp	醚	1	5837
miz	縻	1	5416
miz	糜	1	3687
miz	靡	1	3164
mizi	縻	1	5416
mizp	糜	1	3687
mizr	靡	1	3164
mj	慢	1	444
mj	嫚	1	5704
mj	鳗	1	4563
mj	鬘	1	6927
mj	螨	1	6087
mj	鞔	1	6347
mj	馒	1	3258
mj	幔	1	4129
mj	蛮	1	1720
mj	满	1	277
mj	镘	1	6584
mj	曼	1	1472
mj	缦	1	5046
mj	漫	1	1203
mj	颟	1	6063
mj	瞒	1	2041
mj	埋	1	1518
mj	蔓	1	2623
mj	墁	1	6060
mj	谩	1	4552
mjb	嫚	1	5704
mjbo	嫚	1	5704
mjc	螨	1	6087
mjcl	螨	1	6087
mjg	埋	1	1518
mjg	墁	1	6060
mjgd	埋	1	1518
mjgo	墁	1	6060
mjh	慢	1	444
mjho	慢	1	444
mji	缦	1	5046
mjio	缦	1	5046
mjk	满	1	277
mjk	漫	1	1203
mjkl	满	1	277
mjko	漫	1	1203
mjl	颟	1	6063
mjl	蔓	1	2623
mjlm	颟	1	6063
mjlo	蔓	1	2623
mjo	曼	1	1472
mjoy	曼	1	1472
mjp	鬘	1	6927
mjpe	鬘	1	6927
mjq	馒	1	3258
mjq	瞒	1	2041
mjql	瞒	1	2041
mjqo	馒	1	3258
mjr	幔	1	4129
mjro	幔	1	4129
mjs	谩	1	4552
mjso	谩	1	4552
mjt	鞔	1	6347
mjtw	鞔	1	6347
mjw	鳗	1	4563
mjwo	鳗	1	4563
mjz	蛮	1	1720
mjz	镘	1	6584
mjzc	蛮	1	1720
mjzo	镘	1	6584
mk	蝥	1	6572
mk	蝥	1	6572
mk	蝥	1	6572
mk	茆	1	6411
mk	芼	1	6877
mk	毛	1	706
mk	茅	1	2539
mk	蟊	1	5351
mk	猫	1	1536
mk	冇	1	3125
mk	耄	1	5315
mk	鄚	1	7127
mk	楙	1	6139
mk	楙	1	6139
mk	楙	1	6139
mk	楙	1	6139
mk	楙	1	6139
mk	锚	1	4266
mk	貌	1	1394
mk	茂	1	2515
mk	贸	1	2342
mk	袤	1	4424
mk	冒	1	1051
mk	矛	1	1801
mk	瑁	1	4483
mk	帽	1	2098
mk	卯	1	4010
mk	髦	1	3576
mk	昴	1	5299
mk	牦	1	4774
mk	旄	1	5678
mk	瞀	1	6340
mk	瞀	1	6340
mk	瞀	1	6340
mk	懋	1	4733
mk	懋	1	4733
mk	眊	1	6899
mk	眊	1	6899
mk	泖	1	6184
mk	峁	1	5669
mk	铆	1	5147
mkb	贸	1	2342
mkb	卯	1	4010
mkbm	卯	1	4010
mkbo	贸	1	2342
mke	楙	1	6139
mke	楙	1	6139
mke	楙	1	6139
mke	楙	1	6139
mke	楙	1	6139
mke	懋	1	4733
mke	懋	1	4733
mkei	楙	1	6139
mkei	楙	1	6139
mkei	楙	1	6139
mkei	楙	1	6139
mkei	楙	1	6139
mkei	懋	1	4733
mkei	懋	1	4733
mki	蝥	1	6572
mki	蝥	1	6572
mki	蝥	1	6572
mki	蟊	1	5351
mki	矛	1	1801
mki	瞀	1	6340
mki	瞀	1	6340
mki	瞀	1	6340
mkit	蝥	1	6572
mkit	蝥	1	6572
mkit	蝥	1	6572
mkit	蟊	1	5351
mkit	矛	1	1801
mkit	瞀	1	6340
mkit	瞀	1	6340
mkit	瞀	1	6340
mkk	泖	1	6184
mkkb	泖	1	6184
mkl	茆	1	6411
mkl	芼	1	6877
mkl	茅	1	2539
mkl	鄚	1	7127
mkl	茂	1	2515
mkl	旄	1	5678
mklb	茆	1	6411
mkle	旄	1	5678
mkli	茅	1	2539
mkln	茂	1	2515
mklo	鄚	1	7127
mklv	芼	1	6877
mkm	猫	1	1536
mkm	貌	1	1394
mkml	猫	1	1536
mkmu	貌	1	1394
mkn	冇	1	3125
